Target,EQTA,EQTL,LLRTA,LLRGL,OEXTA,INCEMP,ROA,ROE,TDTL,TDTA,TATA
1,0.01737939132987570,0.022427640551598700,0.06675799980428610,0.08614941657826940,0.06644485761816230,-430.3636363636360,-0.09265094431940500,-5.331081081081080,1.263423751073400,0.9790390449163320,0.07998825716802040
1,0.02436958620329790,0.029381984674953200,0.041436743372991000,0.04995955813974520,0.01148801137549570,-30.180308422301300,-0.008297458776873300,-0.34048418826867200,1.0787713853293400,0.8947391593613020,0.15531563087038200
1,0.0023431798102408500,0.0034848380978496800,0.02794914147428260,0.04156669180320380,0.01389774516959240,-15.720930232558100,-0.005193408366304310,-2.216393442622950,1.4245104088115000,0.9578304459724200,0.09146083816694200
1,0.006653737992596890,0.010022389124219300,0.034475091715355100,0.05192912384720820,0.008140123769408450,-66.49253731343280,-0.018343071013006900,-2.7568069306930700,1.427632272589140,0.9477870968538850,0.14265597786479200
1,-0.05257324356068750,-0.05734598866794180,0.06916574302304420,0.07544480132808830,0.012787639166901000,-1354.8,-0.22412281427318900,4.263058527375710,1.1455303331047700,1.0501910701583200,0.0475276679514963
1,-0.0031253906738342300,-0.003966837240668020,0.037660957619702500,0.047800388750049600,0.018471058882360300,-76.875,-0.01922115264408050,6.15,1.2681581974691600,0.9991561445180650,0.042161520190023800
1,0.015592674890813000,0.02378517371358440,0.03474829514979700,0.053005288840838000,0.018102061144739900,-25.444444444444400,-0.013159911117922000,-0.8439803439803440,1.275019723577710,0.8358554900007660,0.07269557888284420
1,0.026934538114005600,0.0378484979468338,0.044843306549340300,0.06301395586135550,0.013856658624640100,-260.1124694376530,-0.033529420107377600,-1.2448485273984600,1.0720831399448,0.7629381814514410,0.17889511695081700
1,0.0056308450952375600,0.01482122848120610,0.015960680834249100,0.04201090482138930,0.01036751728513630,-105.63157894736800,-0.016351754177814100,-2.9039609332609900,2.4651276250113900,0.9365452947460720,0.007222635813967230
1,0.00500656159501208,0.005842295708111370,0.03579929948128640,0.04177519635857160,0.0074746195782244900,-63.828611898017000,-0.01386240769007860,-2.768847926267280,1.0219569806010700,0.8757671344379450,0.024451400822091300
1,0.026799623109647500,0.031879731673871200,0.019699885006901500,0.023434174632107300,0.0041050081477047600,-46.41818181818180,-0.002410323321317910,-0.08993870217712960,1.1493830363349900,0.9662262059641580,0.0674021944988359
1,0.05152989325977450,0.07555890176078790,0.03136243703526030,0.04598711833109850,0.010497871192132400,-37.426829268292700,-0.011502308707124000,-0.22321623390792100,1.2264184124332300,0.8363966178939790,0.06029623410889900
1,-0.0013061985056358400,-0.002365952486678510,0.025045538682392500,0.04536565787675910,0.007358673918283180,-23.03671970624240,-0.00554567157107423,4.245657568238210,1.4540894205151000,0.8027758117848390,0.2740199975366980
1,-0.0033149311544815000,-0.005103985457672840,0.05088554204440330,0.0783482535525107,0.008619773112084030,-27.318840579710100,-0.005982427215124590,1.8046912398276700,1.4174371102988600,0.9205955768123030,0.18062010952443700
1,-0.001103716796859090,-0.0014256479859434300,0.007106958710402630,0.00917991046299365,0.012263067436689000,-102.62068965517200,-0.024241041973820300,21.96309963099630,1.1963869555839600,0.9262261031058840,0.014144680573769800
1,0.04116115766826,0.07383191237332010,0.013251598564777000,0.02376976060601630,0.006007815296163530,-8.410430839002270,-0.001511941032261540,-0.03673222809832230,1.3610140243634900,0.7587628580210330,0.29894404636021300
1,-0.06477929763957970,-0.08316520725469720,0.07776830035481970,0.09984079871996710,0.008290799576267480,-253.77077363896800,-0.05538414204794880,0.854966695626991,1.138770047680100,0.8870142490691770,0.028862713413985900
1,0.014721146039934600,0.017952477629897000,0.023245537411750200,0.028347996089931600,0.011335025537206200,-19.891304347826100,-0.004701517845214730,-0.3193717277486910,1.0190427851718200,0.8356215766270340,0.08310125476574620
1,0.034880982315560000,0.044605511810650600,0.025984536013251400,0.033228809829599400,0.005242214637024190,-61.506198347107400,-0.008271200003334150,-0.23712634949631200,0.9972713585860480,0.7798543993917020,0.12523921389934300
1,-0.06659619450317130,-0.12508272667107900,0.10283063190039900,0.19313920141186900,0.010688278130138600,-103.16666666666700,-0.03635189100305380,0.5458553791887130,1.9955879108758000,1.0624853182992700,0.0
1,0.03868863793541370,0.041682311970003500,0.01666767291355300,0.017957394709953100,0.00654336240536072,-101.27777777777800,-0.020857473724194800,-0.5391110888683650,0.8003014518082940,0.7428228340711790,0.04698779847908280
1,0.01966069416207350,0.02420061866243200,0.03782010301658520,0.046553284605986700,0.006103051141610370,-66.7,-0.008963556395149050,-0.4559125085440880,1.042987350267390,0.8473277313505620,0.057791805132399200
1,0.02833014992542980,0.033999093305177400,0.036527970381224,0.04383732089342800,0.008662249143096370,-25.584615384615400,-0.0027195243203642200,-0.09599399676749020,0.8972863919237440,0.7476745859389310,0.07831019911562310
1,0.019313321717091700,0.026730171605838200,0.034595279581815300,0.04788082410264560,0.008126089022651670,-44.46875,-0.005635197212102010,-0.29177773221242600,1.2707765835585100,0.9181728179946140,0.10701330587676200
1,0.013667240654617400,0.016297856257920000,0.032676636882567500,0.038966104743638200,0.00891319675131859,-191.30769230769200,-0.02950557943405690,-2.1588541666666700,1.0532530027951300,0.8832488169972750,0.10066200696920800
1,-0.021885772757527900,-0.03545619879934980,0.03988714372286630,0.06461944538329070,0.009219245174301350,-488.0,-0.04848051341658470,2.215161143894690,1.6490914650829700,1.0179218947138400,0.09045390874139420
1,0.00574227786093346,0.006913612608332380,0.03444005987209140,0.04146529268172810,0.01421962171724040,-79.4,-0.02160838209280170,-3.7630331753554500,1.1922213666672100,0.9902299632603080,0.007973873996462100
1,0.012953956890384900,0.01691625872606670,0.040611431201512800,0.053033484923094700,0.009294020440190540,-56.204819277108400,-0.012934548136482400,-0.9985017123287670,1.2815478087072400,0.9813703689326850,0.053046897094786800
1,0.01000583580591140,0.010619263224838900,0.07050816230248260,0.07483080369431710,0.009768826063916610,-144.22727272727300,-0.021283922019323000,-2.1271508379888300,1.0417532818862700,0.9815758464713500,0.04916610581814200
1,0.008724299920688180,0.010777811275248700,0.06562544485795050,0.08107225404481960,0.009659772639456610,-17.3,-0.0035181908771073600,-0.40326340326340300,1.2215355240679300,0.9887946637382300,0.11447338986842400
1,-0.024702993006643800,-0.02853553514041570,0.03844317469035440,0.04440743524441390,0.011006500294900600,-203.40322580645200,-0.039354401819957700,1.5931025770591200,1.009156172215340,0.8736187263416420,0.0711490511691481
1,0.008666941807676430,0.011977389621632600,0.04064471434467310,0.056169475989204100,0.006109604386533810,-250.25,-0.029508873297565000,-3.4047619047619000,1.3648215104140100,0.9875965450150350,0.11403366546783800
1,-0.009148276763377020,-0.014451719459682700,0.052524799920341500,0.08297449812225960,0.010803679225321400,-243.13333333333300,-0.04539287803542310,4.961904761904760,1.5923435380168700,1.007990739703520,0.0
1,0.0333563630515965,0.037202613250254900,0.029291419246094400,0.03266894955178180,0.011104890440086000,-2.116883116883120,-0.00048541087201234100,-0.014552272118560800,0.9670919121432440,0.8671076063585850,0.026932858444660200
1,0.0010517893904116400,0.0012620270095353200,0.01889625041577150,0.02267333994908750,0.008306439288379080,-103.05555555555600,-0.01667580614712470,-15.854700854700900,1.0989774345256100,0.9159017970316170,0.001204613489873160
1,0.024388262932723600,0.033535385122250200,0.024796392218335000,0.034096588386722100,0.008761581429914460,-21.615384615384600,-0.003423412813635170,-0.14037132628423900,1.3395140147253000,0.9741477509233670,0.042014980984424100
1,0.02973385286601300,0.03559463986599670,0.03008366289973080,0.036013400335008400,0.009493455637285860,-9.857142857142860,-0.0033523461564622500,-0.11274509803921600,1.096361436813700,0.9158415360547260,0.029986493445920300
1,0.011874325990479000,0.016213711813830200,0.020587316358652000,0.028110800960574700,0.009090939632263770,-286.1276595744680,-0.022589607571079700,-1.902390720045270,1.2196454497705200,0.8932234536835780,0.09562452336398360
1,0.003991816775610000,0.0060346995222529500,0.05641767709528800,0.08529041991450840,0.010337142191840100,-274.1666666666670,-0.054721154965653700,-13.708333333333300,1.423723912496860,0.94176105650084,0.07590273273123430
1,-0.003047080762058560,-0.004874598268518090,0.036651479324067100,0.05863357475665450,0.008997058653901610,-34.2,-0.00657477363169733,2.1577287066246100,1.5388045701280900,0.9618970721110410,0.038679662418055600
1,-0.007285795965041250,-0.007583744261180070,0.08465245446377520,0.08811426628124470,0.011173731928448900,-100.41666666666700,-0.019684717797925300,2.701793721973090,0.9911239585104570,0.9521849219962430,0.016335865392469200
1,-0.009051485782473300,-0.010335070878552200,0.03847193291007140,0.04392761177732840,0.010930802077226600,-410.82608695652200,-0.03928685767505290,4.340376665135510,1.0635295904900300,0.9314423752562230,0.102988196064246
1,0.01774333793667840,0.024909882092746000,0.04104649378548410,0.05762519567434050,0.008239987724413070,-26.379310344827600,-0.003912843332821850,-0.2205246468722980,1.1691344372477800,0.8327758170937550,0.059690041430105900
1,-0.024872422989671600,-0.027679585990390500,0.07884870521220570,0.08774776454463230,0.007299170919233680,-128.3913043478260,-0.00668562398402514,0.2687966502821770,1.1310610507963000,1.016352950232510,0.005358913637042840
1,0.015013920413251800,0.02451152194865500,0.022838422576785900,0.0372856975963083,0.020825832709057800,-78.41095890410960,-0.025600143117501700,-1.7050938337801600,1.4536822045036400,0.8904167179131680,0.2226326911680850
1,0.014337601233478800,0.01865647202391010,0.024425846890738000,0.031783568377762500,0.01791670309349910,-40.58878504672900,-0.011505580590724000,-0.8024759793052480,1.275534581005010,0.9802553322259580,0.040273505903796100
1,0.005911922967997730,0.0070976242084236500,0.05603936561880490,0.0672786773768541,0.05370291702067400,-161.6153846153850,-0.07437694704049840,-12.580838323353300,1.1495601173020500,0.9575191163976210,7.08014726706316E-05
1,0.017713021718521800,0.02755721377169770,0.032090119481761700,0.04992452990635330,0.026058809965069300,-37.4969696969697,-0.010568029447685100,-0.5966248794599810,1.3660033802098300,0.8780295330902140,0.21382196448855100
1,0.004337087126245890,0.006953623269919880,0.04154621125713210,0.06661076731116210,0.01357578431992530,-111.41971830985900,-0.01825767818130370,-4.209663686675180,1.145174277218370,0.7142636899121180,0.3204713189573080
1,0.008727358220964710,0.01294835093459070,0.03824552940771110,0.056743005605138400,0.017641181132205500,-58.55172413793100,-0.01376595843864200,-1.5773339526242500,1.4066491856912600,0.9480999856097900,0.18393930979689500
1,0.01217688691904820,0.02360706428019270,0.03342509450889880,0.06480049949455910,0.020489069173612700,-74.0,-0.02553465581891100,-2.096977329974810,1.887866444669090,0.9737905544777660,0.2740259640674480
1,0.02077219903521130,0.03199208858766170,0.023633028573531900,0.036398165761725400,0.023860013619102700,-137.73333333333300,-0.029573493054462100,-1.423705453829490,1.4951750462968800,0.9708048153548230,0.11178911248847200
1,0.03175401616045480,0.03952533815680940,0.04612596212193800,0.05741460360369310,0.0133379642936987,-89.37288135593220,-0.02105090862636130,-0.6629368871008300,1.132663811009850,0.9099637507585190,0.06695330714445400
1,-0.02527532226286240,-0.034734861125924200,0.048157299826507500,0.06618064467296730,0.01603991578230580,-371.8493150684930,-0.06795747056511480,2.688688589540410,1.29196756336463,0.9401188160454240,0.07599620469606280
1,0.0018699019405754000,0.0024275092226236200,0.022291586913631100,0.028938968213009200,0.03736859153685330,-279.2142857142860,-0.05755469831267120,-30.77952755905510,1.217730374448080,0.9380134868517920,0.023336965163874100
1,0.03487280382726060,0.047408911115370500,0.03568029684981590,0.0485066824652808,0.02202341088897930,-39.76190476190480,-0.010702486886249200,-0.30690067077092700,1.2146578612626100,0.893471803433127,0.06288512130019190
1,0.05513284862939130,0.07145740660287050,0.03630533381981710,0.047055159766089100,0.010225058066583000,-7.0625,-0.0010055975296117300,-0.018239535133971800,0.9823182711198430,0.7579061027014680,0.047150362044774300
1,0.01980565619838940,0.025293069339306400,0.03550807205315650,0.04534604254205970,0.021066714463122000,-68.35849056603770,-0.023191949711300900,-1.1709760827407900,1.1598270196033500,0.9081987991140590,0.05691405599866850
1,0.006917911639963510,0.009759473756146930,0.012559843749194800,0.01771885387252780,0.016270285034038100,-114.63855421686700,-0.019613804902935900,-2.8352205005959500,1.3563356607565000,0.9614258401315150,0.022279138559215000
1,0.009847863139953290,0.012449126167105600,0.026681817225343500,0.033729683717713400,0.024809039833343900,-121.6,-0.025587610209793200,-2.5982905982906000,1.1052855584816300,0.8743345327525620,0.0
1,0.02209288331229520,0.0271814738292011,0.025857363967902600,0.03181301652892560,0.019926557641336000,-150.4142857142860,-0.04420395928203380,-2.0008234623424300,1.1926136363636400,0.9693467716429650,0.049422453097929700
1,-0.013874568268510200,-0.02038155934447940,0.029670447310446600,0.04358549908955470,0.016322690060456500,-289.91525423728800,-0.04818771375286650,3.4730964467005100,1.3637684158251900,0.9283734216798230,0.15939836491382300
1,0.03760794464572500,0.04420776257860150,0.031568859009806500,0.0371088778482743,0.02476185511407500,-21.123222748815200,-0.008936322934690860,-0.2376179559631070,1.1106879224684900,0.9448722909828750,0.00832078532173369
1,-0.030484302492555600,-0.03679814617991730,0.08464712728811770,0.10217905967895700,0.020269963873815300,-417.0,-0.06303187871275910,2.067683153588700,1.2291046103739100,1.0182142479253900,0.09791480871260790
1,-0.003974207394012860,-0.0052043352112309600,0.046150483362974300,0.06043534264041950,0.021649494778885000,-320.4347826086960,-0.07322477123468690,18.425,1.2373306964701600,0.9448678079265570,0.085932299377043
1,0.04184211984375430,0.056076110917739900,0.030428428955314800,0.04077967281587190,0.017439122364739500,-65.35555555555560,-0.010184364351608200,-0.24339981792601200,1.2812669683257900,0.9560385904645820,0.08062304346621600
1,0.027414691804343500,0.03752095022954170,0.02661072628434820,0.036420607738832600,0.01689392446983530,-43.35,-0.009232292792528980,-0.3367644202757820,1.1994024630182900,0.8763437138947600,0.05075631325904200
1,0.01815704243316640,0.022621803910840400,0.032381081543623100,0.04034349095107730,0.015848259694465700,-71.56198347107440,-0.013980244569517000,-0.7699626533878710,1.108140510247800,0.8894319102836090,0.06682876581839080
1,0.007550689773675680,0.012975508516759300,0.023408120182630500,0.04022576372425780,0.03747361186116160,-278.3666666666670,-0.04099857626785800,-5.429778933680100,1.5522099703874900,0.9032598556630170,0.00018655800481123300
1,0.019908791557019100,0.026142017186793300,0.03956958432647660,0.05195838986883760,0.022613815369495200,-159.5,-0.01611532862135640,-0.8094579008073820,1.2821468415498300,0.9764355226115190,0.06550382790721170
1,0.018807316953557900,0.023695145121178900,0.024030209406110500,0.03027541358377490,0.023674660389387500,-140.6,-0.017237997155607900,-0.9165580182529340,1.2303557361096100,0.9765582855181210,0.08061154430876370
1,0.015990263992488400,0.025418788635854100,0.0302154736430641,0.04803177348579480,0.018944110642310500,-402.7142857142860,-0.04544007479317030,-2.841733870967740,1.5555619615002700,0.9785614404132970,0.09808946971803460
1,0.0071222856005424100,0.011152235317035200,0.003551812295117660,0.005561507743255090,0.01529580811505140,-185.07692307692300,-0.029932260532585200,-4.2026200873362400,1.514863153793710,0.967455198024421,0.10127330293662100
1,0.00593671005569599,0.007005383996534440,0.022435729344759200,0.026474410545207000,0.033789949548453400,-151.1,-0.023773062440344500,-4.004416961130740,1.1674237267157600,0.9893328018963910,0.0951656719705472
1,0.005597678000236940,0.00784180303382348,0.030742802985428300,0.04306768015401470,0.01638431465466180,-264.85185185185200,-0.04235872526951780,-7.567195767195770,1.3336707936402600,0.9520080559175450,0.05018362753228290
1,0.02254080430758880,0.0279500254546365,0.03115598182735990,0.038632627001944600,0.02050143025408040,-189.05882352941200,-0.021632172303550400,-0.9596894595401610,1.1146710509843900,0.8989466599360590,0.04337203432609790
1,0.021189050875835200,0.027153396957767000,0.010535294024735000,0.013500794462042900,0.0269384467154207,-202.71428571428600,-0.05603291687068600,-2.644427879239660,1.2436114119159200,0.9704474735827900,0.09683941179257950
1,0.011273117683729300,0.014781164363823100,0.049585466829354100,0.06501581512977840,0.025759133849457300,-146.08947368421100,-0.03697364144479200,-3.2798062152900900,1.161031380501020,0.8854812154666700,0.1285572327513170
1,0.013777007976001700,0.02193275737555840,0.019251153938971800,0.030647502656489700,0.024711553441655400,-167.98529411764700,-0.034894625744981800,-2.5328159645232800,1.428853490639670,0.8975308302556540,0.15975219714256900
1,0.026085562317446400,0.03317964178045750,0.016793190706234200,0.02136017024295090,0.03591470258136930,-47.26829268292680,-0.013509839596796100,-0.5179048637092460,1.2012324880297900,0.9443991328049300,0.07053279517047630
1,-0.0028891425310315300,-0.004322651226085330,0.033421315451562300,0.05000400245483900,0.03815629904408620,-85.72,-0.038218718790127000,13.228395061728400,1.4968247191610900,1.0004369382222900,0.09721429590526470
1,0.03117813055531380,0.042181602900910200,0.04978058452779060,0.067349286545616,0.03592695267338800,-124.48837209302300,-0.03992740020636240,-1.2806220095693800,1.235268394744460,0.91303688417598,0.12612722367946700
1,0.0023920015710929000,0.0037001221001221,0.02171303432471740,0.03358730158730160,0.020028908614552400,-380.66483516483500,-0.04374874890361330,-18.28959873284060,1.4542466422466400,0.9401203957284970,0.1501353552103390
1,0.08403813868035100,0.16062238905370200,0.024074250055434100,0.04601319852273420,0.0692451455541829,-143.0,-0.05888688270138430,-0.7007161703731630,1.7463219713022900,0.9136811428933450,0.015869999049700700
1,-0.017626687589621500,-0.02326744165282760,0.02955818294959550,0.03901716040784990,0.03732312437434050,-279.0,-0.083033467709207,4.710667689946280,1.289226978089680,0.9766781201807310,0.11286220610914200
1,0.012523733971441200,0.015752760413623900,0.027481245053487400,0.03456680493077060,0.028800315090532800,-144.64655172413800,-0.03117278331209200,-2.4890965732087200,1.1685599111993900,0.9290266006264650,0.16242582553348000
1,0.004988241249485880,0.0055861303351678200,0.018771816964238600,0.021021801261308100,0.03454857998586840,-180.94117647058800,-0.032439387068538200,-6.503171247357290,1.0258284715497100,0.9160330299610850,0.0
1,0.010595030588878600,0.020666666666666700,0.022352096790731100,0.0436,0.03749273727741890,-138.16666666666700,-0.05666632489148640,-5.348387096774190,1.7911333333333300,0.9182473768754910,0.0
1,0.010712747957816100,0.014980855204854300,0.058804384959500000,0.08223286685710170,0.023762308188343800,-223.22666666666700,-0.03384334867624440,-3.159165959052740,1.228782068768610,0.8786970047969340,0.11033251059752500
1,0.020499181299246400,0.026093965914325200,0.03879556001845470,0.04938392445877480,0.03016527804163160,-284.82758620689700,-0.03736170289756740,-1.822594880847310,1.1139624596959900,0.8751187342253100,0.06205389855347790
1,0.008691524535960980,0.011787295914403400,0.013336006809179300,0.018086062798983300,0.029659213670736900,-188.20338983050800,-0.04543817723508040,-5.227871939736350,1.3345394408248900,0.9840409860215410,0.05664631551379840
1,0.010172348305004300,0.011029506396341500,0.0341847877694426,0.03706531904488160,0.033899914538030600,-283.52777777777800,-0.04038473712531260,-3.9700505639828900,0.9161225557910270,0.8449260912227390,0.0
1,-0.007563784615765520,-0.009747563109222690,0.06012239053557210,0.07748062984253940,0.024201634899871700,-730.3636363636360,-0.0663038140786254,8.76595744680851,1.0306146867538400,0.7997227024952650,0.03306525156908300
1,0.013828040714855300,0.016965539467323500,0.012092499648201100,0.014836214635943000,0.043895117031755700,-166.67857142857100,-0.04378254139499980,-3.166214382632290,1.0588614442577300,0.8630423565833290,0.07777100239223230
1,0.012163906216390600,0.016146071265418000,0.04484835448483550,0.0595306075833714,0.04311679931167990,-136.86666666666700,-0.04416003441600340,-3.6304155614500400,1.294026952946550,0.9748763174876320,0.07632824263282430
1,-0.01154176166311200,-0.015655447151227400,0.04312716040303010,0.05849843379022770,0.032448334191365700,-371.4791666666670,-0.08742614792478730,7.574766355140190,1.2648191376868000,0.9324703978818860,0.06791694246279820
1,0.02016991734950240,0.02909724267766350,0.019903589215486100,0.028713036128222500,0.03146223023179430,-45.46666666666670,-0.012109052493275200,-0.6003521126760560,1.338383514977650,0.9277540548458400,0.052040517386788300
1,0.01223135205838770,0.017436497624550000,0.05159710288111660,0.07355464526943260,0.019168017588656400,-649.1764705882350,-0.07678339096494100,-6.277588168373150,1.404173650853480,0.9849995477600210,0.012488780969741700
1,0.012729166666666700,0.016995354788462100,0.012958333333333300,0.017301326805930300,0.05314583333333330,-130.13333333333300,-0.04066666666666670,-3.1947626841243900,1.3076687713832700,0.9794166666666670,0.0
1,0.10038380509376100,0.15422578655151100,0.008260153104858060,0.012690579007667200,0.017870924678250300,14.166666666666700,0.0026595189920944500,0.026493506493506500,1.2482514401083200,0.8124726225986110,0.18277153167435000
1,-0.03531200892178230,-0.04200231537311270,0.03966137780706650,0.047175727171868200,0.05042834693567190,-749.3529411764710,-0.12915293759821600,3.6574791846109700,1.2195142540157300,1.025264865412890,0.01914127845085420
1,0.00028479642751361300,0.00037714785704587600,0.03605522772322340,0.04774691870200790,0.03591852543801690,-345.9,-0.03940443371078350,-138.36,1.057990254499370,0.7989223303182890,0.1264723975302450
